mod,variable,value
age_55,pen_NQ_9,0.0807879482614129
age_55,pen_NQ_10,0.0807879482614129
age_55,pen_NQ_11,0.0807879482614129
age_55,pen_NQ_12,0.0807879482614129
age_55,pen_NQ_13,0.0807879482614129
age_55,pen_NQ_14,0.0807879482614129
age_55,pen_NQ_15,0.0807879482614129
age_55,pen_NQ_16,0.0807879482614129
age_55,pen_NQ_17,0.0807879482614129
age_55,P_NQ_1,0.7
age_55,P_NQ_2,0.692832406814344
age_55,P_NQ_3,0.682004791622594
age_55,P_NQ_4,0.667547436913319
age_55,P_NQ_5,0.649557157012814
age_55,P_NQ_6,0.628198536838574
age_55,P_NQ_7,0.603704317608645
age_55,P_NQ_8,0.576374192419929
age_55,P_NQ_9,0.546570768642247
age_55,P_NQ_10,0.51471044042184
age_55,P_NQ_11,0.481260817866181
age_55,P_NQ_12,0.446729417991491
age_55,P_NQ_13,0.41165106953051
age_55,P_NQ_14,0.376569018053387
age_55,P_NQ_15,0.341954960103476
age_55,P_NQ_16,0.308247773865481
age_55,P_NQ_17,0.275841628509113
age_55,welf_NQ_1,-22.1250398433285
age_55,welf_NQ_2,-20.2210491727005
age_55,welf_NQ_3,-18.4495331148362
age_55,welf_NQ_4,-16.7940054823959
age_55,welf_NQ_5,-15.2391912068874
age_55,welf_NQ_6,-13.7711914417858
age_55,welf_NQ_7,-12.3769649189054
age_55,welf_NQ_8,-11.043146550859
age_55,welf_NQ_9,-9.75465642869823
age_55,welf_NQ_10,-8.78627049868192
age_55,welf_NQ_11,-7.8381123604589
age_55,welf_NQ_12,-6.89396714229959
age_55,welf_NQ_13,-5.93507202589785
age_55,welf_NQ_14,-4.93947652029055
age_55,welf_NQ_15,-3.88198563715607
age_55,welf_NQ_16,-2.73225410680782
age_55,welf_NQ_17,-1.45334941635052
age_55,a_NQ_1,1.03904563386373
age_55,a_NQ_2,1.04286347007318
age_55,a_NQ_3,1.05465004389753
age_55,a_NQ_4,1.0683907171059
age_55,a_NQ_5,1.07465365982609
age_55,a_NQ_6,1.06477910579598
age_55,a_NQ_7,1.03596957769227
age_55,a_NQ_8,0.993064450721572
age_55,ih_NQ_1,0.00689478635378081
age_55,ih_NQ_2,0.00783687962979905
age_55,ih_NQ_3,0.0094356138043934
age_55,ih_NQ_4,0.0108449606292343
age_55,ih_NQ_5,0.0130028790178786
age_55,ih_NQ_6,0.0153656850967447
age_55,ih_NQ_7,0.0183208669307957
age_55,ih_NQ_8,0.0223297084121088
age_55,ih_NQ_9,0.0275944963332048
age_55,ih_NQ_10,0.033600294107106
age_55,ih_NQ_11,0.0426213572464182
age_55,ih_NQ_12,0.0549190334497527
age_55,ih_NQ_13,0.0713232649457555
age_55,ih_NQ_14,0.0918526033986771
age_55,ih_NQ_15,0.101150293761013
age_55,ih_NQ_16,0.112211174256859
age_55,ih_NQ_17,0.125393853184634
age_55,L_NQ,4.9977231928902
age_55,MPL_NQ,0.300674021949212
age_55,penind_NQ,0.17221582857979
age_55,pi_NQ,0.7
age_55,Psc_NQ,5.20021883923022
age_55,y,3.58408413902791
age_55,c,2.61088471934202
age_55,I,0.0766403642841795
age_55,Ih,0.444426433239461
age_55,g,0.358408413902791
age_55,r,0.260589798548143
age_55,kbar,3.83201821420897
age_55,nbar,3.48279942593626
age_55,Ptot,12.7196496203056
age_55,Pret,5.29076556426247
age_55,Tw,1.01105949439879
age_55,Deped,0.093724209417648
age_55,rd,0.260589798548143
age_55,H,93.9126080349796
age_55,R,0.280589798548143
age_55,beq,0.0263819320510533
age_55,Tc,0.265222226288065
age_55,Tk,0.383497002875987
age_55,penbase,1.7504751126616
age_55,retire,0.501771779463908
age_55,Def,-0.280192729422564
age_55,D,1.07522524170837
age_55,lambc,3.0275962674904
age_55,Retirepart,36.3711853842499
age_55,Edpart,5.43491800095025
age_55,Gpart,25.9794181316071
age_55,Ihpart,32.2144784831928
age_55,Defratio,-0.0781769396458865
age_55,Dratio,0.3
age_55,Gratio,0.1
age_55,Ihratio,0.124
age_55,Penratio,0.14
age_55,Edratio,0.0209200913331389
age_55,Tkratio,0.107
age_55,Tcratio,0.074
age_55,Twratio,0.282097030979025
age_55,rhop,0.469108722202553
age_55,tauw,0.402995757162815
age_55,tauk,0.299893428238303
age_55,tauc,0.101583277201258
age_55,v,0.8
age_55,A,1
age_55,tauf,0
age_55,xpop,1
age_55,h_Q_1,100
age_55,mig_Q_2,0
age_55,med_Q_2,0
age_55,pi_ss,0
age_55,mig_Q_3,0
age_55,med_Q_3,0
age_55,mig_Q_4,0
age_55,med_Q_4,0
age_55,mig_Q_5,0
age_55,med_Q_5,0
age_55,mig_Q_6,0
age_55,med_Q_6,0
age_55,mig_Q_7,0
age_55,med_Q_7,0
age_55,mig_Q_8,0
age_55,med_Q_8,0
age_55,mig_Q_9,0
age_55,med_Q_9,0
age_55,mig_Q_10,0
age_55,med_Q_10,0
age_55,mig_Q_11,0
age_55,med_Q_11,0
age_55,mig_Q_12,0
age_55,med_Q_12,0
age_55,mig_Q_13,0
age_55,med_Q_13,0
age_55,mig_Q_14,0
age_55,med_Q_14,0
age_55,mig_Q_15,0
age_55,med_Q_15,0
age_55,mig_Q_16,0
age_55,med_Q_16,0
age_55,mig_Q_17,0
age_55,med_Q_17,0
age_55,h_NQ_1,100
age_55,mig_NQ_2,0
age_55,med_NQ_2,0
age_55,mig_NQ_3,0
age_55,med_NQ_3,0
age_55,mig_NQ_4,0
age_55,med_NQ_4,0
age_55,mig_NQ_5,0
age_55,med_NQ_5,0
age_55,mig_NQ_6,0
age_55,med_NQ_6,0
age_55,mig_NQ_7,0
age_55,med_NQ_7,0
age_55,mig_NQ_8,0
age_55,med_NQ_8,0
age_55,mig_NQ_9,0
age_55,med_NQ_9,0
age_55,mig_NQ_10,0
age_55,med_NQ_10,0
age_55,mig_NQ_11,0
age_55,med_NQ_11,0
age_55,mig_NQ_12,0
age_55,med_NQ_12,0
age_55,mig_NQ_13,0
age_55,med_NQ_13,0
age_55,mig_NQ_14,0
age_55,med_NQ_14,0
age_55,mig_NQ_15,0
age_55,med_NQ_15,0
age_55,mig_NQ_16,0
age_55,med_NQ_16,0
age_55,mig_NQ_17,0
age_55,med_NQ_17,0
age_65,k_Q_1,0
age_65,k_Q_2,-0.179567768321164
age_65,k_Q_3,-0.0796866541398083
age_65,k_Q_4,0.0245086663021776
age_65,k_Q_5,0.133035459718664
age_65,k_Q_6,0.243791808443708
age_65,k_Q_7,0.352286903331953
age_65,k_Q_8,0.45249540177753
age_65,k_Q_9,0.538308441916955
age_65,k_Q_10,0.604616855907205
age_65,k_Q_11,0.712161377964738
age_65,k_Q_12,0.721851154340738
age_65,k_Q_13,0.706147067538422
age_65,k_Q_14,0.65924156450403
age_65,k_Q_15,0.574235919453772
age_65,k_Q_16,0.442920533468724
age_65,k_Q_17,0.255461442243503
age_65,c_Q_1,0.135055899039917
age_65,c_Q_2,0.151145874331804
age_65,c_Q_3,0.168537563750049
age_65,c_Q_4,0.187220188966956
age_65,c_Q_5,0.207157835183996
age_65,c_Q_6,0.228285995078316
age_65,c_Q_7,0.250508809403546
age_65,c_Q_8,0.273697391524859
age_65,c_Q_9,0.297689415087403
age_65,c_Q_10,0.322289316725286
age_65,c_Q_11,0.347274612120206
age_65,c_Q_12,0.372403905828854
age_65,c_Q_13,0.39742969437008
age_65,c_Q_14,0.422112930058488
age_65,c_Q_15,0.446182992362025
age_65,c_Q_16,0.469376364237143
age_65,c_Q_17,0.491449101927256
age_65,lab_Q_1,0
age_65,lab_Q_2,0.942824793133307
age_65,lab_Q_3,0.937411667515292
age_65,lab_Q_4,0.931961801528222
age_65,lab_Q_5,0.926205941688557
age_65,lab_Q_6,0.919797952191504
age_65,lab_Q_7,0.912510147867831
age_65,lab_Q_8,0.904398310681851
age_65,lab_Q_9,0.895846032580912
age_65,lab_Q_10,1.13827468656512
age_65,w_Q_1,0
age_65,w_Q_2,0.518191786293654
age_65,w_Q_3,0.521485027077765
age_65,w_Q_4,0.525643834718209
age_65,w_Q_5,0.526773650135415
age_65,w_Q_6,0.521288565261113
age_65,w_Q_7,0.508033629309371
age_65,w_Q_8,0.489022787575318
age_65,w_Q_9,0.468211709981346
age_65,w_Q_10,0.449304822440308
age_65,beta_Q_2,0.98974729990198
age_65,beta_Q_3,0.984352931833048
age_65,beta_Q_4,0.978777930754511
age_65,beta_Q_5,0.973023309638106
age_65,beta_Q_6,0.967090406292517
age_65,beta_Q_7,0.960983249794738
age_65,beta_Q_8,0.954710503257408
age_65,beta_Q_9,0.948285956106684
age_65,beta_Q_10,0.941724767745668
age_65,beta_Q_11,0.935063070030859
age_65,beta_Q_12,0.928350564438192
age_65,beta_Q_13,0.921657041463528
age_65,beta_Q_14,0.915066658168101
age_65,beta_Q_15,0.908503807166525
age_65,beta_Q_16,0.902012434571964
age_65,beta_Q_17,0.895645629440284
age_65,h_Q_2,98.0875750860408
age_65,h_Q_3,96.2312661456459
age_65,h_Q_4,94.4278357124785
age_65,h_Q_5,92.6845931279438
age_65,h_Q_6,91.0026259491174
age_65,h_Q_7,89.3873302427851
age_65,h_Q_8,87.8491487864126
age_65,h_Q_9,86.4005740072837
age_65,h_Q_10,85.0480877415129
age_65,h_Q_11,83.8234471976378
age_65,h_Q_12,82.7606661717548
age_65,h_Q_13,81.902293081058
age_65,h_Q_14,81.2901214354454
age_65,h_Q_15,80.7935098895001
age_65,h_Q_16,80.4294970270245
age_65,h_Q_17,80.2186220913533
age_65,lamda_Q_1,18.3088852407028
age_65,lamda_Q_2,15.4645680564025
age_65,lamda_Q_3,13.1337024296307
age_65,lamda_Q_4,11.2176844964401
age_65,lamda_Q_5,9.63785069242594
age_65,lamda_Q_6,8.33131080154947
age_65,lamda_Q_7,7.2476587310379
age_65,lamda_Q_8,6.34638262649794
age_65,lamda_Q_9,5.59483329635948
age_65,lamda_Q_10,4.96664793062019
age_65,lamda_Q_11,4.44040606926309
age_65,lamda_Q_12,3.99862704490574
age_65,lamda_Q_13,3.62695168914605
age_65,lamda_Q_14,3.31351740845045
age_65,lamda_Q_15,3.04903719456535
age_65,lamda_Q_16,2.82585852285315
age_65,lamda_Q_17,2.63763332533876
age_65,pen_Q_11,0.198371728622929
age_65,pen_Q_12,0.198371728622929
age_65,pen_Q_13,0.198371728622929
age_65,pen_Q_14,0.198371728622929
age_65,pen_Q_15,0.198371728622929
age_65,pen_Q_16,0.198371728622929
age_65,pen_Q_17,0.198371728622929
age_65,P_Q_1,0.3
age_65,P_Q_2,0.296924189970594
age_65,P_Q_3,0.292278196929707
age_65,P_Q_4,0.286075448795518
age_65,P_Q_5,0.278358079993222
age_65,P_Q_6,0.26919742867545
age_65,P_Q_7,0.258694219844921
age_65,P_Q_8,0.246978088817927
age_65,P_Q_9,0.234205853092109
age_65,P_Q_10,0.220557452607843
age_65,P_Q_11,0.206235128753675
age_65,P_Q_12,0.191458498185458
age_65,P_Q_13,0.176459073000659
age_65,P_Q_14,0.161471814234154
age_65,P_Q_15,0.146697757981815
age_65,P_Q_16,0.132323201823426
age_65,P_Q_17,0.118514697386696
age_65,welf_Q_1,-21.3961363794084
age_65,welf_Q_2,-17.2661450657275
age_65,welf_Q_3,-15.4909853082655
age_65,welf_Q_4,-13.8514660448054
age_65,welf_Q_5,-12.3319233522979
age_65,welf_Q_6,-10.9183719651507
age_65,welf_Q_7,-9.5980571837619
age_65,welf_Q_8,-8.35842749230101
age_65,welf_Q_9,-7.18595167201697
age_65,welf_Q_10,-6.06525466696778
age_65,welf_Q_11,-5.28240522079957
age_65,welf_Q_12,-4.53610836500632
age_65,welf_Q_13,-3.81242077600978
age_65,welf_Q_14,-3.09783476407954
age_65,welf_Q_15,-2.37770834370137
age_65,welf_Q_16,-1.63515498992801
age_65,welf_Q_17,-0.850396901365092
age_65,a_Q_1,1.27024179189824
age_65,a_Q_2,1.27008245557432
age_65,a_Q_3,1.27815415306647
age_65,a_Q_4,1.28834734554838
age_65,a_Q_5,1.29111651089871
age_65,a_Q_6,1.27767262728177
age_65,a_Q_7,1.24518492283072
age_65,a_Q_8,1.19858955565052
age_65,a_Q_9,1.14758182987633
age_65,a_Q_10,1.10124125329726
age_65,ih_Q_1,0.0077046405501484
age_65,ih_Q_2,0.00875750860408338
age_65,ih_Q_3,0.0105442561325836
age_65,ih_Q_4,0.0121194889745502
age_65,ih_Q_5,0.014531412971494
age_65,ih_Q_6,0.0171724683732487
age_65,ih_Q_7,0.0204756812650011
age_65,ih_Q_8,0.024956514848315
age_65,ih_Q_9,0.0308408196599437
age_65,ih_Q_10,0.0375525214374821
age_65,ih_Q_11,0.0476321210955188
age_65,ih_Q_12,0.0613687918069739
age_65,ih_Q_13,0.0796840232738344
age_65,ih_Q_14,0.102587421600851
age_65,ih_Q_15,0.112919088276365
age_65,ih_Q_16,0.125185733531433
age_65,ih_Q_17,0.139771500486934
age_65,L_Q,2.77738571095264
age_65,MPL_Q,0.407998539007716
age_65,penind_Q,0.239884694915167
age_65,pi_Q,0.3
age_65,Psc_Q,2.68326895872729
age_65,k_NQ_1,0
age_65,k_NQ_2,0.06898451238952
age_65,k_NQ_3,0.139662418268626
age_65,k_NQ_4,0.212469255396879
age_65,k_NQ_5,0.286998881134521
age_65,k_NQ_6,0.361307128684369
age_65,k_NQ_7,0.431716399852208
age_65,k_NQ_8,0.493373472113035
age_65,k_NQ_9,0.541201592956451
age_65,k_NQ_10,0.570592585648792
age_65,k_NQ_11,0.624873092954607
age_65,k_NQ_12,0.627498747153043
age_65,k_NQ_13,0.609206012590873
age_65,k_NQ_14,0.565205728472903
age_65,k_NQ_15,0.489796790896193
age_65,k_NQ_16,0.376180553329375
age_65,k_NQ_17,0.21619881047872
age_65,c_NQ_1,0.105153242289102
age_65,c_NQ_2,0.117680744473907
age_65,c_NQ_3,0.131221748933646
age_65,c_NQ_4,0.145767863764582
age_65,c_NQ_5,0.161291126045152
age_65,c_NQ_6,0.17774131098549
age_65,c_NQ_7,0.195043783485384
age_65,c_NQ_8,0.213098193633159
age_65,c_NQ_9,0.23177815566823
age_65,c_NQ_10,0.250931405808395
age_65,c_NQ_11,0.270384719873191
age_65,c_NQ_12,0.289950149659552
age_65,c_NQ_13,0.309434991304074
age_65,c_NQ_14,0.328653124545741
age_65,c_NQ_15,0.347393846804526
age_65,c_NQ_16,0.365451986209193
age_65,c_NQ_17,0.382637610464127
age_65,lab_NQ_1,0.938367836035517
age_65,lab_NQ_2,0.931237643560188
age_65,lab_NQ_3,0.92395071032114
age_65,lab_NQ_4,0.916309530684975
age_65,lab_NQ_5,0.90783289266055
age_65,lab_NQ_6,0.897896811663052
age_65,lab_NQ_7,0.886000157403797
age_65,lab_NQ_8,0.872020271702593
age_65,lab_NQ_9,0.856344846756612
age_65,lab_NQ_10,1.16497695658412
age_65,w_NQ_1,0.29177774161635
age_65,w_NQ_2,0.292877329303254
age_65,w_NQ_3,0.296221564887387
age_65,w_NQ_4,0.300121370400165
age_65,w_NQ_5,0.30193034014783
age_65,w_NQ_6,0.299215175375933
age_65,w_NQ_7,0.291189140657441
age_65,w_NQ_8,0.279212233589104
age_65,w_NQ_9,0.26596047485097
age_65,w_NQ_10,0.253943037925381
age_65,beta_NQ_2,0.98974729990198
age_65,beta_NQ_3,0.984352931833048
age_65,beta_NQ_4,0.978777930754511
age_65,beta_NQ_5,0.973023309638106
age_65,beta_NQ_6,0.967090406292517
age_65,beta_NQ_7,0.960983249794738
age_65,beta_NQ_8,0.954710503257408
age_65,beta_NQ_9,0.948285956106684
age_65,beta_NQ_10,0.941724767745668
age_65,beta_NQ_11,0.935063070030859
age_65,beta_NQ_12,0.928350564438192
age_65,beta_NQ_13,0.921657041463528
age_65,beta_NQ_14,0.915066658168101
age_65,beta_NQ_15,0.908503807166525
age_65,beta_NQ_16,0.902012434571964
age_65,beta_NQ_17,0.895645629440284
age_65,h_NQ_2,98.0875750860408
age_65,h_NQ_3,96.2312661456459
age_65,h_NQ_4,94.4278357124785
age_65,h_NQ_5,92.6845931279438
age_65,h_NQ_6,91.0026259491174
age_65,h_NQ_7,89.3873302427851
age_65,h_NQ_8,87.8491487864126
age_65,h_NQ_9,86.4005740072837
age_65,h_NQ_10,85.0480877415129
age_65,h_NQ_11,83.8234471976378
age_65,h_NQ_12,82.7606661717548
age_65,h_NQ_13,81.902293081058
age_65,h_NQ_14,81.2901214354454
age_65,h_NQ_15,80.7935098895001
age_65,h_NQ_16,80.4294970270245
age_65,h_NQ_17,80.2186220913533
age_65,lamda_NQ_1,26.6500628508697
age_65,lamda_NQ_2,22.5099292090412
age_65,lamda_NQ_3,19.1171658248288
age_65,lamda_NQ_4,16.3282468015448
age_65,lamda_NQ_5,14.0286709607772
age_65,lamda_NQ_6,12.1268965080312
age_65,lamda_NQ_7,10.5495532996415
age_65,lamda_NQ_8,9.23767305591266
age_65,lamda_NQ_9,8.14373223863165
age_65,lamda_NQ_10,7.22935764624898
age_65,lamda_NQ_11,6.46337006723747
age_65,lamda_NQ_12,5.82032497680534
age_65,lamda_NQ_13,5.27932144431857
age_65,lamda_NQ_14,4.82309250572732
age_65,lamda_NQ_15,4.43812016960825
age_65,lamda_NQ_16,4.11326556759888
age_65,lamda_NQ_17,3.83928857348215
age_65,pen_NQ_11,0.127048895138758
age_65,pen_NQ_12,0.127048895138758
age_65,pen_NQ_13,0.127048895138758
age_65,pen_NQ_14,0.127048895138758
age_65,pen_NQ_15,0.127048895138758
age_65,pen_NQ_16,0.127048895138758
age_65,pen_NQ_17,0.127048895138758
age_65,P_NQ_1,0.7
age_65,P_NQ_2,0.692823109931386
age_65,P_NQ_3,0.68198245950265
age_65,P_NQ_4,0.667509380522876
age_65,P_NQ_5,0.649502186650851
age_65,P_NQ_6,0.628127333576049
age_65,P_NQ_7,0.603619846304815
age_65,P_NQ_8,0.576282207241829
age_65,P_NQ_9,0.546480323881588
age_65,P_NQ_10,0.514634056084966
age_65,P_NQ_11,0.481215300425242
age_65,P_NQ_12,0.446736495766067
age_65,P_NQ_13,0.411737837001538
age_65,P_NQ_14,0.37676756654636
age_65,P_NQ_15,0.342294768624235
age_65,P_NQ_16,0.308754137587993
age_65,P_NQ_17,0.27653429390229
age_65,welf_NQ_1,-21.3961363794084
age_65,welf_NQ_2,-19.3529258983638
age_65,welf_NQ_3,-17.4684380344152
age_65,welf_NQ_4,-15.7253772191474
age_65,welf_NQ_5,-14.1081149690019
age_65,welf_NQ_6,-12.6028185320187
age_65,welf_NQ_7,-11.1969264422033
age_65,welf_NQ_8,-9.87804242225793
age_65,welf_NQ_9,-8.6327186895484
age_65,welf_NQ_10,-7.44561576809639
age_65,welf_NQ_11,-6.5536520140395
age_65,welf_NQ_12,-5.66989705600891
age_65,welf_NQ_13,-4.80068858770002
age_65,welf_NQ_14,-3.92927415228204
age_65,welf_NQ_15,-3.0371922892884
age_65,welf_NQ_16,-2.10285366788506
age_65,welf_NQ_17,-1.1006669244965
age_65,a_NQ_1,1.05417658491297
age_65,a_NQ_2,1.05814933343783
age_65,a_NQ_3,1.07023186868434
age_65,a_NQ_4,1.08432164686451
age_65,a_NQ_5,1.09085735291337
age_65,a_NQ_6,1.08104761516278
age_65,a_NQ_7,1.05205000272305
age_65,a_NQ_8,1.00877811049036
age_65,a_NQ_9,0.960900250811037
age_65,a_NQ_10,0.917481926481547
age_65,ih_NQ_1,0.0077046405501484
age_65,ih_NQ_2,0.00875750860408338
age_65,ih_NQ_3,0.0105442561325836
age_65,ih_NQ_4,0.0121194889745502
age_65,ih_NQ_5,0.014531412971494
age_65,ih_NQ_6,0.0171724683732487
age_65,ih_NQ_7,0.0204756812650011
age_65,ih_NQ_8,0.024956514848315
age_65,ih_NQ_9,0.0308408196599437
age_65,ih_NQ_10,0.0375525214374821
age_65,ih_NQ_11,0.0476321210955188
age_65,ih_NQ_12,0.0613687918069739
age_65,ih_NQ_13,0.0796840232738344
age_65,ih_NQ_14,0.102587421600851
age_65,ih_NQ_15,0.112919088276365
age_65,ih_NQ_16,0.125185733531433
age_65,ih_NQ_17,0.139771500486934
age_65,L_NQ,6.03497988391595
age_65,MPL_NQ,0.276782605297989
age_65,penind_NQ,0.153636234665283
age_65,pi_NQ,0.7
age_65,Psc_NQ,6.26096090369701
age_65,y,4.005066810744
age_65,c,2.95066246402818
age_65,I,0.0697360586242603
age_65,Ih,0.496628284532256
age_65,g,0.4005066810744
age_65,r,0.324590751736349
age_65,kbar,3.48680293121302
age_65,nbar,4.25012992396984
age_65,Ptot,12.7214304336439
age_65,Pret,3.77720057121961
age_65,Tw,1.19295617841019
age_65,Deped,0.087533322484905
age_65,rd,0.324590751736349
age_65,H,92.5646487884727
age_65,R,0.344590751736349
age_65,beq,0.0274091698435408
age_65,Tc,0.296374943995056
age_65,Tk,0.428542148749608
age_65,penbase,1.96755298985256
age_65,retire,0.56070935350416
age_65,Def,-0.390002294056109
age_65,D,1.2015200432232
age_65,lambc,2.67762301536086
age_65,Retirepart,36.6987371256234
age_65,Edpart,4.58328347337921
age_65,Gpart,26.2133836611596
age_65,Ihpart,32.5045957398379
age_65,Defratio,-0.0973772255209047
age_65,Dratio,0.3
age_65,Gratio,0.1
age_65,Ihratio,0.124
age_65,Penratio,0.14
age_65,Edratio,0.0174845168125711
age_65,Tkratio,0.107
age_65,Tcratio,0.074
age_65,Twratio,0.297861742333476
age_65,rhop,0.826946165502893
age_65,tauw,0.425516774762108
age_65,tauk,0.281604687044723
age_65,tauc,0.100443526702289
age_65,v,0.8
age_65,A,1
age_65,tauf,0
age_65,xpop,1
age_65,h_Q_1,100
age_65,mig_Q_2,0
age_65,med_Q_2,0
age_65,pi_ss,0
age_65,mig_Q_3,0
age_65,med_Q_3,0
age_65,mig_Q_4,0
age_65,med_Q_4,0
age_65,mig_Q_5,0
age_65,med_Q_5,0
age_65,mig_Q_6,0
age_65,med_Q_6,0
age_65,mig_Q_7,0
age_65,med_Q_7,0
age_65,mig_Q_8,0
age_65,med_Q_8,0
age_65,mig_Q_9,0
age_65,med_Q_9,0
age_65,mig_Q_10,0
age_65,med_Q_10,0
age_65,mig_Q_11,0
age_65,med_Q_11,0
age_65,mig_Q_12,0
age_65,med_Q_12,0
age_65,mig_Q_13,0
age_65,med_Q_13,0
age_65,mig_Q_14,0
age_65,med_Q_14,0
age_65,mig_Q_15,0
age_65,med_Q_15,0
age_65,mig_Q_16,0
age_65,med_Q_16,0
age_65,mig_Q_17,0
age_65,med_Q_17,0
age_65,h_NQ_1,100
age_65,mig_NQ_2,0
age_65,med_NQ_2,0
age_65,mig_NQ_3,0
age_65,med_NQ_3,0
age_65,mig_NQ_4,0
age_65,med_NQ_4,0
age_65,mig_NQ_5,0
age_65,med_NQ_5,0
age_65,mig_NQ_6,0
age_65,med_NQ_6,0
age_65,mig_NQ_7,0
age_65,med_NQ_7,0
age_65,mig_NQ_8,0
age_65,med_NQ_8,0
age_65,mig_NQ_9,0
age_65,med_NQ_9,0
age_65,mig_NQ_10,0
age_65,med_NQ_10,0
age_65,mig_NQ_11,0
age_65,med_NQ_11,0
age_65,mig_NQ_12,0
age_65,med_NQ_12,0
age_65,mig_NQ_13,0
age_65,med_NQ_13,0
age_65,mig_NQ_14,0
age_65,med_NQ_14,0
age_65,mig_NQ_15,0
age_65,med_NQ_15,0
age_65,mig_NQ_16,0
age_65,med_NQ_16,0
age_65,mig_NQ_17,0
age_65,med_NQ_17,0
age_70,k_Q_1,0
age_70,k_Q_2,-0.166402931078874
age_70,k_Q_3,-0.0717154467755051
age_70,k_Q_4,0.0270822311372881
age_70,k_Q_5,0.129517169797243
age_70,k_Q_6,0.232919865157164
age_70,k_Q_7,0.33207362263485
age_70,k_Q_8,0.419900079952644
age_70,k_Q_9,0.48869820810471
age_70,k_Q_10,0.531034466559253
age_70,k_Q_11,0.604871313741634
age_70,k_Q_12,0.655601500670727
age_70,k_Q_13,0.666249818573163
age_70,k_Q_14,0.643456627980055
age_70,k_Q_15,0.57803493534132
age_70,k_Q_16,0.458742315931896
age_70,k_Q_17,0.27175660761897
age_70,c_Q_1,0.124922044350353
age_70,c_Q_2,0.141745010225842
age_70,c_Q_3,0.160248300816221
age_70,c_Q_4,0.180482070706546
age_70,c_Q_5,0.202472977911866
age_70,c_Q_6,0.226219103554634
age_70,c_Q_7,0.251685245069829
age_70,c_Q_8,0.278799041117248
age_70,c_Q_9,0.307448206224191
age_70,c_Q_10,0.337478266868861
age_70,c_Q_11,0.368696968179297
age_70,c_Q_12,0.40088097712421
age_70,c_Q_13,0.433788600137889
age_70,c_Q_14,0.467175502278974
age_70,c_Q_15,0.500747534915967
age_70,c_Q_16,0.534203318778906
age_70,c_Q_17,0.567248638256193
age_70,lab_Q_1,0
age_70,lab_Q_2,0.943813850735737
age_70,lab_Q_3,0.937605873283104
age_70,lab_Q_4,0.931213951177883
age_70,lab_Q_5,0.924371174167059
age_70,lab_Q_6,0.916719700295908
age_70,lab_Q_7,0.908012491497674
age_70,lab_Q_8,0.898298230618381
age_70,lab_Q_9,0.887986978559937
age_70,lab_Q_10,1.144114740385
age_70,lab_Q_11,1.14965297602094
age_70,w_Q_1,0
age_70,w_Q_2,0.500961172171241
age_70,w_Q_3,0.504172905641196
age_70,w_Q_4,0.508226677516033
age_70,w_Q_5,0.50935944591504
age_70,w_Q_6,0.504103730325842
age_70,w_Q_7,0.491342497604237
age_70,w_Q_8,0.47302383348777
age_70,w_Q_9,0.452974692382394
age_70,w_Q_10,0.434778964809613
age_70,w_Q_11,0.420494742595907
age_70,beta_Q_2,0.98974153600135
age_70,beta_Q_3,0.984344755503832
age_70,beta_Q_4,0.97876785836529
age_70,beta_Q_5,0.973012140970094
age_70,beta_Q_6,0.967079241898558
age_70,beta_Q_7,0.96097362854324
age_70,beta_Q_8,0.954704634926707
age_70,beta_Q_9,0.948286969773922
age_70,beta_Q_10,0.941736755849769
age_70,beta_Q_11,0.935092095347185
age_70,beta_Q_12,0.928405221272361
age_70,beta_Q_13,0.921749224527546
age_70,beta_Q_14,0.915211863658994
age_70,beta_Q_15,0.908713310729632
age_70,beta_Q_16,0.902298829514993
age_70,beta_Q_17,0.896022822474853
age_70,h_Q_2,98.0920170953854
age_70,h_Q_3,96.240968523769
age_70,h_Q_4,94.443493694209
age_70,h_Q_5,92.7073132083356
age_70,h_Q_6,91.0336094078059
age_70,h_Q_7,89.4280908762409
age_70,h_Q_8,87.9017678756217
age_70,h_Q_9,86.4678022635809
age_70,h_Q_10,85.1330362869724
age_70,h_Q_11,83.9308633530302
age_70,h_Q_12,82.8970320451949
age_70,h_Q_13,82.0762270150977
age_70,h_Q_14,81.5122830844359
age_70,h_Q_15,81.0678686380674
age_70,h_Q_16,80.760744617418
age_70,h_Q_17,80.612270659728
age_70,lamda_Q_1,20.5893316078878
age_70,lamda_Q_2,17.0348848884114
age_70,lamda_Q_3,14.1713336375716
age_70,lamda_Q_4,11.856316250661
age_70,lamda_Q_5,9.97815548424742
age_70,lamda_Q_6,8.44903203977094
age_70,lamda_Q_7,7.19969731736321
age_70,lamda_Q_8,6.17538386857316
age_70,lamda_Q_9,5.33264812015661
age_70,lamda_Q_10,4.63694727203492
age_70,lamda_Q_11,4.06065902376303
age_70,lamda_Q_12,3.58160510300391
age_70,lamda_Q_13,3.18187907514619
age_70,lamda_Q_14,2.84695616836082
age_70,lamda_Q_15,2.56550368366841
age_70,lamda_Q_16,2.32831105344082
age_70,lamda_Q_17,2.12784838288199
age_70,pen_Q_12,0.254212668750937
age_70,pen_Q_13,0.254212668750937
age_70,pen_Q_14,0.254212668750937
age_70,pen_Q_15,0.254212668750937
age_70,pen_Q_16,0.254212668750937
age_70,pen_Q_17,0.254212668750937
age_70,P_Q_1,0.3
age_70,P_Q_2,0.296922460800405
