mod,period,variable,value
base,28,P_NQ_3,0.178938103247944
base,28,P_NQ_4,0.178208890790377
base,28,P_NQ_5,0.17605690105279
base,28,P_NQ_6,0.185258337867091
base,28,P_NQ_7,0.186101797653057
base,28,P_NQ_8,0.181355268172616
base,28,P_NQ_9,0.182477562188221
base,28,P_NQ_10,0.184129147634263
base,28,P_NQ_11,0.174095672257598
base,28,P_NQ_12,0.153612524652278
base,28,P_NQ_13,0.12760290115163
base,28,P_NQ_14,0.0962391315828965
base,28,P_NQ_15,0.0437559746850923
base,28,P_NQ_16,0.0133723923307984
base,28,P_NQ_17,0.00314522539530809
base,28,L_NQ,1.70695191858398
base,28,pi_Q,0.3
base,28,pi_NQ,0.7
base,28,y,5.52883301930304
base,28,nbar,5.85216498646481
base,28,Ptot,4.14633018772783
base,28,Pret,1.13707569963111
base,28,H,424.138885583085
base,28,cCheck,-1.33226762955019e-15
base,28,shareq,0.3
base,28,A,1.605136168
base,28,A_Q,2
base,28,xpop,0.93953519
base,28,h_Q_1,100
base,28,mig_Q_2,-0.211871478
base,28,med_Q_2,858.3886764
base,28,mig_Q_3,0.002299005
base,28,med_Q_3,-127.1935809
base,28,mig_Q_4,0.002274719
base,28,med_Q_4,-165.9801485
base,28,mig_Q_5,0.001024275
base,28,med_Q_5,-128.5655206
base,28,mig_Q_6,0.00022018
base,28,med_Q_6,-100.5434127
base,28,mig_Q_7,-8.85673e-05
base,28,med_Q_7,-50.02707789
base,28,mig_Q_8,9.28911e-05
base,28,med_Q_8,-29.15498459
base,28,mig_Q_9,0.000283582
base,28,med_Q_9,-17.93265039
base,28,mig_Q_10,0.00036439
base,28,med_Q_10,-10.7406325
base,28,mig_Q_11,0.000781673
base,28,med_Q_11,-8.41810836
base,28,mig_Q_12,0.001476429
base,28,med_Q_12,-5.526172307
base,28,mig_Q_13,0.002391331
base,28,med_Q_13,-3.645335092
base,28,mig_Q_14,0.005096351
base,28,med_Q_14,-2.442366779
base,28,mig_Q_15,0.004892486
base,28,med_Q_15,-1.133730806
base,28,mig_Q_16,0.002068107
base,28,med_Q_16,-0.403931925
base,28,mig_Q_17,0.000560062
base,28,med_Q_17,-0.109217957
base,28,h_NQ_1,100
base,28,mig_NQ_2,-0.490455774
base,28,med_NQ_2,60.2278481
base,28,mig_NQ_3,0.006666989
base,28,med_NQ_3,-19.46660987
base,28,mig_NQ_4,0.00674622
base,28,med_NQ_4,-5.118824296
base,28,mig_NQ_5,0.004210802
base,28,med_NQ_5,-14.69384046
base,28,mig_NQ_6,0.003227834
base,28,med_NQ_6,-17.43349813
base,28,mig_NQ_7,0.003351954
base,28,med_NQ_7,-9.388552989
base,28,mig_NQ_8,0.004571897
base,28,med_NQ_8,-6.240249729
base,28,mig_NQ_9,0.006004347
base,28,med_NQ_9,-4.395994291
base,28,mig_NQ_10,0.007180507
base,28,med_NQ_10,-3.007314022
base,28,mig_NQ_11,0.009054585
base,28,med_NQ_11,-3.099929033
base,28,mig_NQ_12,0.013392461
base,28,med_NQ_12,-3.170459397
base,28,mig_NQ_13,0.018296162
base,28,med_NQ_13,-2.114611958
base,28,mig_NQ_14,0.026249584
base,28,med_NQ_14,-1.440799026
base,28,mig_NQ_15,0.019332121
base,28,med_NQ_15,-0.681419365
base,28,mig_NQ_16,0.007362801
base,28,med_NQ_16,-0.246277643
base,28,mig_NQ_17,0.001892467
base,28,med_NQ_17,-0.062336845
base,29,beta_Q_2,0.999044400005905
base,29,beta_Q_3,0.998745300007217
base,29,beta_Q_4,0.99811910000893
base,29,beta_Q_5,0.997032000013439
base,29,beta_Q_6,0.9948210000196
base,29,beta_Q_7,0.991605100033018
base,29,beta_Q_8,0.986719100056478
base,29,beta_Q_9,0.979213400095598
base,29,beta_Q_10,0.968202200108787
base,29,beta_Q_11,0.947434800357186
base,29,beta_Q_12,0.909868200300914
base,29,beta_Q_13,0.835661400953156
base,29,beta_Q_14,0.681522067623461
base,29,beta_Q_15,0.457188922774912
base,29,beta_Q_16,0.265002645124233
base,29,beta_Q_17,0.166266739332475
base,29,h_Q_2,1046.4629552
base,29,h_Q_3,797.003267772
base,29,h_Q_4,531.6603753952
base,29,h_Q_5,336.927223778284
base,29,h_Q_6,193.087468545551
base,29,h_Q_7,119.119941817776
base,29,h_Q_8,75.2961018965637
base,29,h_Q_9,48.1079156609053
base,29,h_Q_10,31.4487165335264
base,29,h_Q_11,19.0239931071434
base,29,h_Q_12,11.0948632857595
base,29,h_Q_13,6.08499771635664
base,29,h_Q_14,3.13993430735863
base,29,h_Q_15,1.84226150870136
base,29,h_Q_16,1.36054905553093
base,29,h_Q_17,1.19942434502035
base,29,P_Q_1,0.2809735983
base,29,P_Q_2,0.0756185956035018
base,29,P_Q_3,0.0795123332179003
base,29,P_Q_4,0.0788072046038508
base,29,P_Q_5,0.0771549603801176
base,29,P_Q_6,0.0752484837171253
base,29,P_Q_7,0.0785825158826191
base,29,P_Q_8,0.078693732846767
base,29,P_Q_9,0.0762567875868598
base,29,P_Q_10,0.0758147102228599
base,29,P_Q_11,0.0751033000660411
base,29,P_Q_12,0.0688508241933155
base,29,P_Q_13,0.0571809353827538
base,29,P_Q_14,0.0419295415451818
base,29,P_Q_15,0.0244423203564251
base,29,P_Q_16,0.00731904806789621
base,29,P_Q_17,0.00149605388024369
base,29,L_Q,0.915768947439328
base,29,beta_NQ_2,0.994238100044601
base,29,beta_NQ_3,0.992511800052943
base,29,beta_NQ_4,0.991200900055157
base,29,beta_NQ_5,0.988321000070661
base,29,beta_NQ_6,0.982638100097602
base,29,beta_NQ_7,0.975817300135451
base,29,beta_NQ_8,0.966932700181637
base,29,beta_NQ_9,0.955183000222458
base,29,beta_NQ_10,0.940206400257566
base,29,beta_NQ_11,0.913966000301985
base,29,beta_NQ_12,0.857334000343112
base,29,beta_NQ_13,0.754398600126073
base,29,beta_NQ_14,0.568885938882203
base,29,beta_NQ_15,0.347110006176202
base,29,beta_NQ_16,0.187461704283178
base,29,beta_NQ_17,0.113957001962139
base,29,h_NQ_2,173.55386244
base,29,h_NQ_3,133.543441678
base,29,h_NQ_4,113.64798672324
base,29,h_NQ_5,85.6237691620831
base,29,h_NQ_6,57.5973827703868
base,29,h_NQ_7,41.3518755150211
base,29,h_NQ_8,30.2413562683462
base,29,h_NQ_9,22.3129615962684
base,29,h_NQ_10,16.7241979032724
base,29,h_NQ_11,11.623311712227
base,29,h_NQ_12,7.00937854548645
base,29,h_NQ_13,4.07163803006619
base,29,h_NQ_14,2.31957155410291
base,29,h_NQ_15,1.53165157792683
base,29,h_NQ_16,1.23071121245001
base,29,h_NQ_17,1.12861339248949
base,29,P_NQ_1,0.6556050627
base,29,P_NQ_2,0.17644339135235
base,29,P_NQ_3,0.185528778763424
base,29,P_NQ_4,0.183883475793862
base,29,P_NQ_5,0.180028240866189
base,29,P_NQ_6,0.175579793273393
base,29,P_NQ_7,0.183359202241193
base,29,P_NQ_8,0.183618711536215
base,29,P_NQ_9,0.177932500050306
base,29,P_NQ_10,0.176900993242671
base,29,P_NQ_11,0.17524103486636
base,29,P_NQ_12,0.160651922768511
base,29,P_NQ_13,0.133422181533619
base,29,P_NQ_14,0.0978355923308642
base,29,P_NQ_15,0.0570320570673217
base,29,P_NQ_16,0.0170777728236493
base,29,P_NQ_17,0.00349078704626264
base,29,L_NQ,1.7028819761871
base,29,pi_Q,0.3
base,29,pi_NQ,0.7
base,29,y,6.00756374094108
base,29,nbar,5.92441985427371
base,29,Ptot,4.17661644410965
base,29,Pret,1.17378907539398
base,29,H,456.469489947597
base,29,cCheck,4.44089209850063e-16
base,29,shareq,0.3
base,29,A,1.729204302
base,29,A_Q,2
base,29,xpop,0.936578661
base,29,h_Q_1,100
base,29,mig_Q_2,-0.205947248
base,29,med_Q_2,948.4629552
base,29,mig_Q_3,0.002301247
base,29,med_Q_3,-140.2576351
base,29,mig_Q_4,0.002276801
base,29,med_Q_4,-182.8336462
base,29,mig_Q_5,0.001026833
base,29,med_Q_5,-140.6788974
base,29,mig_Q_6,0.000221344
base,29,med_Q_6,-109.8023475
base,29,mig_Q_7,-8.72957e-05
base,29,med_Q_7,-54.53116117
base,29,mig_Q_8,9.11373e-05
base,29,med_Q_8,-31.78665775
base,29,mig_Q_9,0.000296573
base,29,med_Q_9,-19.54687918
base,29,mig_Q_10,0.000323838
base,29,med_Q_10,-11.74401999
base,29,mig_Q_11,0.000712345
base,29,med_Q_11,-9.217105231
base,29,mig_Q_12,0.00157428
base,29,med_Q_12,-6.008670674
base,29,mig_Q_13,0.002767081
base,29,med_Q_13,-3.88246567
base,29,mig_Q_14,0.005033774
base,29,med_Q_14,-2.509519391
base,29,mig_Q_15,0.005913158
base,29,med_Q_15,-1.170083875
base,29,mig_Q_16,0.002548055
base,29,med_Q_16,-0.418817831
base,29,mig_Q_17,0.000606006
base,29,med_Q_17,-0.114985266
base,29,h_NQ_1,100
base,29,mig_NQ_2,-0.477074738
base,29,med_NQ_2,75.55386244
base,29,mig_NQ_3,0.006602478
base,29,med_NQ_3,-21.51984946
base,29,mig_NQ_4,0.006668457
base,29,med_NQ_4,-5.782646013
base,29,mig_NQ_5,0.004095933
base,29,med_NQ_5,-16.1468316
base,29,mig_NQ_6,0.002864505
base,29,med_NQ_6,-19.11614699
base,29,mig_NQ_7,0.002997446
base,29,med_NQ_7,-10.28060659
base,29,mig_NQ_8,0.004240046
base,29,med_NQ_8,-6.836177399
base,29,mig_NQ_9,0.005452269
base,29,med_NQ_9,-4.814240064
base,29,mig_NQ_10,0.006323468
base,29,med_NQ_10,-3.301426718
base,29,mig_NQ_11,0.008350371
base,29,med_NQ_11,-3.40420551
base,29,mig_NQ_12,0.013515418
base,29,med_NQ_12,-3.458280125
base,29,mig_NQ_13,0.019403184
base,29,med_NQ_13,-2.25696091
base,29,mig_NQ_14,0.026189583
base,29,med_NQ_14,-1.482571154
base,29,mig_NQ_15,0.024266249
base,29,med_NQ_15,-0.703119312
base,29,mig_NQ_16,0.009220687
base,29,med_NQ_16,-0.255178291
base,29,mig_NQ_17,0.002071591
base,29,med_NQ_17,-0.065876349
base,30,beta_Q_2,0.999126400005502
base,30,beta_Q_3,0.998851900006309
base,30,beta_Q_4,0.998275200007838
base,30,beta_Q_5,0.997276400011391
base,30,beta_Q_6,0.995245400020986
base,30,beta_Q_7,0.99229630002757
base,30,beta_Q_8,0.987818900046274
base,30,beta_Q_9,0.980949800081634
base,30,beta_Q_10,0.970853600122191
base,30,beta_Q_11,0.951765100113205
base,30,beta_Q_12,0.917429600723758
base,30,beta_Q_13,0.848286200025582
base,30,beta_Q_14,0.692823465951414
base,30,beta_Q_15,0.465064923564201
base,30,beta_Q_16,0.272945306709456
base,30,beta_Q_17,0.175687730710235
base,30,h_Q_2,1144.688645
base,30,h_Q_3,871.004267896
base,30,h_Q_4,579.77736551656
base,30,h_Q_5,367.161110287296
base,30,h_Q_6,210.322635002718
base,30,h_Q_7,129.80775463464
base,30,h_Q_8,82.0943920814207
base,30,h_Q_9,52.4928871886324
base,30,h_Q_10,34.3095545076872
base,30,h_Q_11,20.7318766728558
base,30,h_Q_12,12.1108775520006
base,30,h_Q_13,6.59135818804434
base,30,h_Q_14,3.25545104302951
base,30,h_Q_15,1.86938564521145
base,30,h_Q_16,1.37541232452734
base,30,h_Q_17,1.21313247442032
base,30,P_Q_1,0.2833521261
base,30,P_Q_2,0.0697199469311237
base,30,P_Q_3,0.0778295359521438
base,30,P_Q_4,0.0816417604710608
base,30,P_Q_5,0.0796015638216456
base,30,P_Q_6,0.0769779348418212
base,30,P_Q_7,0.0745318017236529
base,30,P_Q_8,0.0776285378518718
base,30,P_Q_9,0.0773485247070974
base,30,P_Q_10,0.0741589205148262
base,30,P_Q_11,0.0724341848441332
base,30,P_Q_12,0.0697571904677483
base,30,P_Q_13,0.0604866552021655
base,30,P_Q_14,0.0445467643106978
base,30,P_Q_15,0.0251025009314876
base,30,P_Q_16,0.00950757754742656
base,30,P_Q_17,0.00194407625726675
base,30,L_Q,0.912571912085523
base,30,beta_NQ_2,0.994745900040001
base,30,beta_NQ_3,0.993165000047692
base,30,beta_NQ_4,0.991957700049225
base,30,beta_NQ_5,0.989320400062073
base,30,beta_NQ_6,0.984115800090073
base,30,beta_NQ_7,0.977871800117743
base,30,beta_NQ_8,0.96973140016252
base,30,beta_NQ_9,0.958958900217457
base,30,beta_NQ_10,0.945184000244609
base,30,beta_NQ_11,0.920960100271997
base,30,beta_NQ_12,0.868733300402307
base,30,beta_NQ_13,0.771350100066914
base,30,beta_NQ_14,0.581376032066868
base,30,beta_NQ_15,0.353774709963348
base,30,beta_NQ_16,0.193102700841009
base,30,beta_NQ_17,0.120538499654745
base,30,h_NQ_2,190.32755372
base,30,h_NQ_3,146.3057790812
base,30,h_NQ_4,124.34253882244
base,30,h_NQ_5,93.6364657787752
base,30,h_NQ_6,62.9556414588415
base,30,h_NQ_7,45.1912039749791
base,30,h_NQ_8,33.0375372507207
base,30,h_NQ_9,24.3658186589793
base,30,h_NQ_10,18.242848800343
base,30,h_NQ_11,12.6518378652069
base,30,h_NQ_12,7.61807830798248
base,30,h_NQ_13,4.37349852057672
base,30,h_NQ_14,2.38877676446486
base,30,h_NQ_15,1.54744793202086
base,30,h_NQ_16,1.2393150883683
base,30,h_NQ_17,1.13705943520101
base,30,P_NQ_1,0.6611549609
base,30,P_NQ_2,0.16267987691847
base,30,P_NQ_3,0.181602249958567
base,30,P_NQ_4,0.19049743949644
base,30,P_NQ_5,0.185736980693059
base,30,P_NQ_6,0.179615179568666
base,30,P_NQ_7,0.173907534830383
base,30,P_NQ_8,0.181133252526228
base,30,P_NQ_9,0.180479892782144
base,30,P_NQ_10,0.173037479361127
base,30,P_NQ_11,0.169013103243453
base,30,P_NQ_12,0.162766777446243
base,30,P_NQ_13,0.141135526644127
base,30,P_NQ_14,0.103942444009465
base,30,P_NQ_15,0.0585724980582187
base,30,P_NQ_16,0.0221843366166156
base,30,P_NQ_17,0.00453617479117356
base,30,L_NQ,1.69863873016934
base,30,pi_Q,0.3
base,30,pi_NQ,0.7
base,30,y,6.47380149346744
base,30,nbar,5.99406509609712
base,30,Ptot,4.18856531032055
base,30,Pret,1.19312621024617
base,30,H,483.066192569273
base,30,cCheck,0
base,30,shareq,0.3
base,30,A,1.848222955
base,30,A_Q,2
base,30,xpop,0.944507087
base,30,h_Q_1,100
base,30,mig_Q_2,-0.210985153
base,30,med_Q_2,1046.688645
base,30,mig_Q_3,0.002305819
base,30,med_Q_3,-154.5294282
base,30,mig_Q_4,0.002278982
base,30,med_Q_4,-201.2858369
base,30,mig_Q_5,0.001028259
base,30,med_Q_5,-153.8660576
base,30,mig_Q_6,0.00022256
base,30,med_Q_6,-119.8660443
base,30,mig_Q_7,-8.49785e-05
base,30,med_Q_7,-59.41796454
base,30,mig_Q_8,8.96685e-05
base,30,med_Q_8,-34.6431509
base,30,mig_Q_9,0.000290567
base,30,med_Q_9,-21.29729267
base,30,mig_Q_10,0.000326931
base,30,med_Q_10,-12.83620284
base,30,mig_Q_11,0.00060469
base,30,med_Q_11,-10.08786553
base,30,mig_Q_12,0.001423086
base,30,med_Q_12,-6.532635693
base,30,mig_Q_13,0.002950679
base,30,med_Q_13,-4.281607832
base,30,mig_Q_14,0.005576695
base,30,med_Q_14,-2.707846719
base,30,mig_Q_15,0.005932779
base,30,med_Q_15,-1.207749976
base,30,mig_Q_16,0.003030298
base,30,med_Q_16,-0.430003954
base,30,mig_Q_17,0.000727162
base,30,med_Q_17,-0.1202056
base,30,h_NQ_1,100
base,30,mig_NQ_2,-0.489147655
base,30,med_NQ_2,92.32755372
base,30,mig_NQ_3,0.006480102
base,30,med_NQ_3,-23.77700611
base,30,mig_NQ_4,0.006601147
base,30,med_NQ_4,-6.530034022
base,30,mig_NQ_5,0.00400108
base,30,med_NQ_5,-17.73856121
base,30,mig_NQ_6,0.002712571
base,30,med_NQ_6,-20.95565232
base,30,mig_NQ_7,0.002573735
base,30,med_NQ_7,-11.25423114
base,30,mig_NQ_8,0.003837244
base,30,med_NQ_8,-7.487300754
base,30,mig_NQ_9,0.005090421
base,30,med_NQ_9,-5.270710484
base,30,mig_NQ_10,0.005744204
base,30,med_NQ_10,-3.623853564
base,30,mig_NQ_11,0.00733161
base,30,med_NQ_11,-3.73787608
base,30,mig_NQ_12,0.01252668
base,30,med_NQ_12,-3.77276717
base,30,mig_NQ_13,0.019939941
base,30,med_NQ_13,-2.495692454
base,30,mig_NQ_14,0.028040441
base,30,med_NQ_14,-1.601428505
base,30,mig_NQ_15,0.024612785
base,30,med_NQ_15,-0.725732191
base,30,mig_NQ_16,0.01149301
base,30,med_NQ_16,-0.261703458
base,30,mig_NQ_17,0.002590043
base,30,med_NQ_17,-0.069037553
base,31,beta_Q_2,0.999201100004965
base,31,beta_Q_3,0.99894900000589
base,31,beta_Q_4,0.9984177000069
base,31,beta_Q_5,0.997499600010505
base,31,beta_Q_6,0.995633400017744
base,31,beta_Q_7,0.992928000032689
base,31,beta_Q_8,0.988823400037651
base,31,beta_Q_9,0.9825352000666
base,31,beta_Q_10,0.973275500101007
base,31,beta_Q_11,0.955727200158588
base,31,beta_Q_12,0.924354500154249
base,31,beta_Q_13,0.860054901228694
base,31,beta_Q_14,0.706900998811492
base,31,beta_Q_15,0.475543192940749
base,31,beta_Q_16,0.280885408102888
base,31,beta_Q_17,0.182826800014415
base,31,h_Q_2,1251.721117
base,31,h_Q_3,951.4747862
base,31,h_Q_4,631.99140493808
base,31,h_Q_5,399.936010306229
base,31,h_Q_6,229.01112998155
base,31,h_Q_7,141.402715012664
base,31,h_Q_8,89.4726481319471
base,31,h_Q_9,57.2580275297922
base,31,h_Q_10,37.4188478448598
base,31,h_Q_11,22.5872318775334
base,31,h_Q_12,13.2195569743987
base,31,h_Q_13,7.14565930696054
base,31,h_Q_14,3.41181647128346
base,31,h_Q_15,1.90673441016892
base,31,h_Q_16,1.39059893430723
base,31,h_Q_17,1.22373077603679
base,31,P_Q_1,0.2832225447
base,31,P_Q_2,0.0661848316841979
base,31,P_Q_3,0.071951826460492
base,31,P_Q_4,0.0799783415691436
base,31,P_Q_5,0.0824493079731718
base,31,P_Q_6,0.0794453302279697
base,31,P_Q_7,0.0763018258273025
base,31,P_Q_8,0.0737128536971259
base,31,P_Q_9,0.0764340116864232
base,31,P_Q_10,0.0754065566760257
base,31,P_Q_11,0.0711528644080807
base,31,P_Q_12,0.067651708280304
base,31,P_Q_13,0.0619447060263469
base,31,P_Q_14,0.0479448471009724
base,31,P_Q_15,0.0272311485391872
base,31,P_Q_16,0.00990621281591927
base,31,P_Q_17,0.00253638572385895
base,31,L_Q,0.902768233955872
base,31,beta_NQ_2,0.995207700035668
base,31,beta_NQ_3,0.993759700042608
base,31,beta_NQ_4,0.992647600044338
base,31,beta_NQ_5,0.990231900055803
base,31,beta_NQ_6,0.985464900078365
base,31,beta_NQ_7,0.979749100110498
base,31,beta_NQ_8,0.97229120013987
base,31,beta_NQ_9,0.962417200193784
base,31,beta_NQ_10,0.949751900245191
base,31,beta_NQ_11,0.927400800261182
base,31,beta_NQ_12,0.879296200358413
base,31,beta_NQ_13,0.787429700165937
base,31,beta_NQ_14,0.59719125653519
base,31,beta_NQ_15,0.363096030026061
base,31,beta_NQ_16,0.198786506105067
base,31,beta_NQ_17,0.125249499392663
base,31,h_NQ_2,208.6680717
base,31,h_NQ_3,160.2487059956
base,31,h_NQ_4,136.010010339576
base,31,h_NQ_5,102.374054315991
base,31,h_NQ_6,68.7989762631997
base,31,h_NQ_7,49.3805213596646
base,31,h_NQ_8,36.0896177294795
base,31,h_NQ_9,26.6079163877063
base,31,h_NQ_10,19.9012500017997
base,31,h_NQ_11,13.7742564623362
base,31,h_NQ_12,8.28474330990278
base,31,h_NQ_13,4.70432604982283
base,31,h_NQ_14,2.48256186216518
base,31,h_NQ_15,1.57009533817557
base,31,h_NQ_16,1.24810678438044
base,31,h_NQ_17,1.14318311160093
base,31,P_NQ_1,0.6608526043
base,31,P_NQ_2,0.154431274646382
base,31,P_NQ_3,0.16788759696749
base,31,P_NQ_4,0.186616131192665
base,31,P_NQ_5,0.192381719053419
base,31,P_NQ_6,0.185372432361064
base,31,P_NQ_7,0.178037591973283
base,31,P_NQ_8,0.171996657249879
base,31,P_NQ_9,0.178346025635362
base,31,P_NQ_10,0.175948635023545
base,31,P_NQ_11,0.166023348343237
base,31,P_NQ_12,0.15785398799192
base,31,P_NQ_13,0.144537649070729
base,31,P_NQ_14,0.11187127646403
base,31,P_NQ_15,0.06353933998233
base,31,P_NQ_16,0.0231144955700468
base,31,P_NQ_17,0.00591822965160267
base,31,L_NQ,1.68193837691446
base,31,pi_Q,0.3
base,31,pi_NQ,0.7
base,31,y,6.91047667392249
base,31,nbar,5.99992719455681
base,31,Ptot,4.17818429887351
base,31,Pret,1.21258139166814
base,31,H,505.890719307676
base,31,cCheck,4.44089209850063e-16
base,31,shareq,0.3
base,31,A,1.971541027
base,31,A_Q,2
base,31,xpop,0.944075149
base,31,h_Q_1,100
base,31,mig_Q_2,-0.216919758
base,31,med_Q_2,1153.721117
base,31,mig_Q_3,0.002311925
base,31,med_Q_3,-170.3200859
base,31,mig_Q_4,0.002283046
base,31,med_Q_4,-221.5927776
base,31,mig_Q_5,0.001029907
base,31,med_Q_5,-168.2458079
base,31,mig_Q_6,0.00022224
base,31,med_Q_6,-130.8067581
base,31,mig_Q_7,-8.30941e-05
base,31,med_Q_7,-64.71346729
base,31,mig_Q_8,8.89313e-05
base,31,med_Q_8,-37.73895141
base,31,mig_Q_9,0.000284313
base,31,med_Q_9,-23.19447671
base,31,mig_Q_10,0.000312463
base,31,med_Q_10,-14.0241816
base,31,mig_Q_11,0.000570992
base,31,med_Q_11,-11.03613154
base,31,mig_Q_12,0.001198443
base,31,med_Q_12,-7.097682165
base,31,mig_Q_13,0.002770644
base,31,med_Q_13,-4.723000694
base,31,mig_Q_14,0.006038273
base,31,med_Q_14,-3.047714553
base,31,mig_Q_15,0.006514011
base,31,med_Q_15,-1.283607612
base,31,mig_Q_16,0.003054603
base,31,med_Q_16,-0.441398998
base,31,mig_Q_17,0.000866021
base,31,med_Q_17,-0.124173302
base,31,h_NQ_1,100
base,31,mig_NQ_2,-0.503249912
base,31,med_NQ_2,110.6680717
base,31,mig_NQ_3,0.006319637
base,31,med_NQ_3,-26.27229665
base,31,mig_NQ_4,0.006474381
base,31,med_NQ_4,-7.36965316
base,31,mig_NQ_5,0.003918716
base,31,med_NQ_5,-19.48163373
base,31,mig_NQ_6,0.002585735
base,31,med_NQ_6,-22.9647602
base,31,mig_NQ_7,0.002396973
base,31,med_NQ_7,-12.31600727
base,31,mig_NQ_8,0.00335306
base,31,med_NQ_8,-8.197762166
base,31,mig_NQ_9,0.004646681
base,31,med_NQ_9,-5.768870118
base,31,mig_NQ_10,0.005361928
base,31,med_NQ_10,-3.977252284
base,31,mig_NQ_11,0.006662734
base,31,med_NQ_11,-4.103735362
base,31,mig_NQ_12,0.011026677
base,31,med_NQ_12,-4.114057798
base,31,mig_NQ_13,0.018987479
base,31,med_NQ_13,-2.761390692
base,31,mig_NQ_14,0.029818464
base,31,med_NQ_14,-1.803466688
base,31,mig_NQ_15,0.026767132
base,31,med_NQ_15,-0.770905891
base,31,mig_NQ_16,0.011803988
base,31,med_NQ_16,-0.268392189
base,31,mig_NQ_17,0.003244163
base,31,med_NQ_17,-0.071345675
base,32,beta_Q_2,0.999269100004051
base,32,beta_Q_3,0.999037600005409
base,32,beta_Q_4,0.998547900006572
base,32,beta_Q_5,0.99770360000889
base,32,beta_Q_6,0.995988100016699
base,32,beta_Q_7,0.993505400026843
base,32,beta_Q_8,0.989741200050571
base,32,beta_Q_9,0.983982900051167
base,32,beta_Q_10,0.975488100082098
base,32,beta_Q_11,0.959352600108905
base,32,beta_Q_12,0.930694600282621
base,32,beta_Q_13,0.87094089970365
base,32,beta_Q_14,0.720448003460304
base,32,beta_Q_15,0.487967973946839
base,32,beta_Q_16,0.291303050042397
base,32,beta_Q_17,0.190079902031803
base,32,h_Q_2,1368.176221
base,32,h_Q_3,1039.06899466
base,32,h_Q_4,688.657806176
base,32,h_Q_5,435.464204839318
base,32,h_Q_6,249.258456200104
base,32,h_Q_7,153.974070801919
base,32,h_Q_8,97.4772878724105
base,32,h_Q_9,62.4332743593082
base,32,h_Q_10,40.7965110391964
base,32,h_Q_11,24.6018195179626
base,32,h_Q_12,14.4288900889828
base,32,h_Q_13,7.74838810391073
base,32,h_Q_14,3.57715205882133
base,32,h_Q_15,1.95300216085779
base,32,h_Q_16,1.41104029496554
base,32,h_Q_17,1.23468968862108
base,32,P_Q_1,0.2793091446
base,32,P_Q_2,0.0668246582104452
base,32,P_Q_3,0.0684317514264877
base,32,P_Q_4,0.07412651408598
base,32,P_Q_5,0.0808111477247242
base,32,P_Q_6,0.0823117918264391
base,32,P_Q_7,0.0787999932551945
base,32,P_Q_8,0.0755384868436339
base,32,P_Q_9,0.0727043294547856
base,32,P_Q_10,0.0746869129488298
base,32,P_Q_11,0.072595159285578
base,32,P_Q_12,0.0668715004144745
base,32,P_Q_13,0.0606186892829693
base,32,P_Q_14,0.0499259085611089
base,32,P_Q_15,0.0299110906754525
base,32,P_Q_16,0.01102520827054
base,32,P_Q_17,0.0027762241893963
base,32,L_Q,0.892261796649194
base,32,beta_NQ_2,0.995627800032365
base,32,beta_NQ_3,0.994301400037895
base,32,beta_NQ_4,0.993276500039549
base,32,beta_NQ_5,0.991063400050626
base,32,beta_NQ_6,0.98669650007128
base,32,beta_NQ_7,0.981464100096166
base,32,beta_NQ_8,0.974632000133309
base,32,beta_NQ_9,0.965583600165624
base,32,beta_NQ_10,0.953941300216055
base,32,beta_NQ_11,0.933326700278642
base,32,beta_NQ_12,0.889069100360612
base,32,beta_NQ_13,0.802548500099496
base,32,beta_NQ_14,0.612639979588461
base,32,beta_NQ_15,0.374459167163718
base,32,beta_NQ_16,0.206698508885527
base,32,beta_NQ_17,0.13006720557363
base,32,h_NQ_2,228.717808
base,32,h_NQ_3,175.481697256
base,32,h_NQ_4,148.732059198688
base,32,h_NQ_5,111.899380082784
base,32,h_NQ_6,75.1681888196714
base,32,h_NQ_7,53.9493631179357
base,32,h_NQ_8,39.4197414064713
base,32,h_NQ_9,29.0559151938899
base,32,h_NQ_10,21.7114247689522
base,32,h_NQ_11,14.9985076527637
base,32,h_NQ_12,9.01462081008943
base,32,h_NQ_13,5.06453483170472
base,32,h_NQ_14,2.58157119482637
base,32,h_NQ_15,1.59861649092188
base,32,h_NQ_16,1.26055478441206
base,32,h_NQ_17,1.14951408369283
base,32,P_NQ_1,0.6517213374
base,32,P_NQ_2,0.155924203387985
base,32,P_NQ_3,0.159674087169786
base,32,P_NQ_4,0.17296186720699
base,32,P_NQ_5,0.188559346171975
base,32,P_NQ_6,0.192060848543882
base,32,P_NQ_7,0.183866647791046
base,32,P_NQ_8,0.176256467969716
base,32,P_NQ_9,0.169643432313118
base,32,P_NQ_10,0.174269461748363
base,32,P_NQ_11,0.169388707925698
base,32,P_NQ_12,0.15603349836899
base,32,P_NQ_13,0.141443611434475
base,32,P_NQ_14,0.116493926265191
base,32,P_NQ_15,0.0697925173580372
base,32,P_NQ_16,0.0257254813953094
base,32,P_NQ_17,0.00647785499886228
base,32,L_NQ,1.66226011840622
base,32,pi_Q,0.3
base,32,pi_NQ,0.7
base,32,y,7.35865376511896
base,32,nbar,5.98492485580779
base,32,Ptot,4.15756180850546
base,32,Pret,1.22803575312327
base,32,H,533.167609229056
base,32,cCheck,0
base,32,shareq,0.3
base,32,A,2.103087189
base,32,A_Q,2
base,32,xpop,0.931030482
base,32,h_Q_1,100
